#name undefined
#comment terafly_annotations
#n type x y z radius parent seg_id level mode timestamp TFresindex
64900 2 13852.223 21211.111 5942.667 1.000 64901 0 8680820738548039680 0 0 0
64901 2 13853.777 21212.334 5943.889 1.000 64902 0 8680820738548039680 0 0 0
64902 2 13855.000 21212.889 5944.111 1.000 64903 0 8680820738548039680 0 0 0
64903 2 13856.223 21213.111 5944.667 1.000 64904 0 8680820738548039680 0 0 0
64904 2 13857.000 21214.000 5945.000 1.000 64905 0 8680820738548039680 0 0 0
64905 2 13858.333 21215.666 5945.000 1.000 64906 0 8680820738548039680 0 0 0
64906 2 13860.556 21216.445 5945.000 1.000 64907 0 8680820738548039680 0 0 0
64907 2 13861.667 21218.223 5945.667 1.000 64908 0 8680820738548039680 0 0 0
64875 2 13863.667 21220.445 5947.000 1.000 64876 0 8680820738548039680 0 0 0
64876 2 13863.000 21220.000 5947.000 1.000 -1 0 8680820738548039680 0 0 0
64908 2 13863.000 21220.000 5947.000 1.000 -1 0 8680820738548039680 0 0 0
64955 2 13863.000 21220.000 5947.000 1.000 64956 0 8680820738548039680 0 0 0
64874 2 13863.889 21221.111 5947.000 1.000 64875 0 8680820738548039680 0 0 0
64956 2 13864.333 21217.555 5947.000 1.000 64957 0 8680820738548039680 0 0 0
64957 2 13865.111 21217.111 5947.000 1.000 64958 0 8680820738548039680 0 0 0
64958 2 13868.000 21217.000 5947.000 1.000 64959 0 8680820738548039680 0 0 0
64959 2 13869.667 21217.000 5947.333 1.000 64960 0 8680820738548039680 0 0 0
64960 2 13871.333 21217.666 5948.000 1.000 64961 0 8680820738548039680 0 0 0
64961 2 13873.333 21218.666 5948.000 1.000 64962 0 8680820738548039680 0 0 0
64962 2 13876.667 21219.334 5948.000 1.000 64963 0 8680820738548039680 0 0 0
64963 2 13878.000 21220.000 5948.000 1.000 64964 0 8680820738548039680 0 0 0
64964 2 13878.889 21221.000 5948.000 1.000 64965 0 8680820738548039680 0 0 0
64965 2 13879.000 21222.000 5948.000 1.000 -1 0 8680820738548039680 0 0 0
64830 2 13931.333 21168.000 5925.667 1.000 64831 0 8680820738548039680 0 0 0
64829 2 13933.777 21167.111 5926.333 1.000 64830 0 8680820738548039680 0 0 0
64827 2 13935.667 21166.666 5927.000 1.000 64828 0 8680820738548039680 0 0 0
64828 2 13935.000 21166.889 5926.889 1.000 64829 0 8680820738548039680 0 0 0
64826 2 13938.223 21164.334 5927.111 1.000 64827 0 8680820738548039680 0 0 0
64825 2 13939.333 21164.000 5927.667 1.000 64826 0 8680820738548039680 0 0 0
64822 2 13948.000 21163.889 5928.889 1.000 64823 0 8680820738548039680 0 0 0
64824 2 13941.000 21164.000 5928.000 1.000 64825 0 8680820738548039680 0 0 0
64823 2 13945.889 21164.000 5928.111 1.000 64824 0 8680820738548039680 0 0 0
64821 2 13954.111 21162.111 5929.000 1.000 64822 0 8680820738548039680 0 0 0
64820 2 13955.889 21162.000 5929.111 1.000 64821 0 8680820738548039680 0 0 0
65003 2 13960.556 21162.111 5931.111 1.000 65004 0 8680820738548039680 0 0 0
65004 2 13960.777 21162.334 5931.333 1.000 65005 0 8680820738548039680 0 0 0
65002 2 13961.777 21161.111 5930.667 1.000 65003 0 8680820738548039680 0 0 0
64819 2 13962.000 21162.000 5932.000 1.000 64820 0 8680820738548039680 0 0 0
65005 2 13962.000 21162.000 5932.000 1.000 -1 0 8680820738548039680 0 0 0
65001 2 13963.889 21161.111 5930.000 1.000 65002 0 8680820738548039680 0 0 0
65000 2 13968.111 21162.889 5930.000 1.000 65001 0 8680820738548039680 0 0 0
64999 2 13977.889 21163.000 5930.111 1.000 65000 0 8680820738548039680 0 0 0
64998 2 13979.223 21163.111 5930.667 1.000 64999 0 8680820738548039680 0 0 0
64997 2 13980.333 21163.666 5931.000 1.000 64998 0 8680820738548039680 0 0 0
64873 2 13863.889 21223.889 5947.000 1.000 64874 0 8680820738548039680 0 0 0
64872 2 13861.667 21228.555 5947.111 1.000 64873 0 8680820738548039680 0 0 0
64871 2 13861.111 21229.445 5947.667 1.000 64872 0 8680820738548039680 0 0 0
64867 2 13858.333 21236.889 5947.704 1.000 64868 0 8680820738548039680 0 0 0
64870 2 13860.667 21231.666 5948.000 1.000 64871 0 8680820738548039680 0 0 0
64869 2 13859.333 21233.334 5948.000 1.000 64870 0 8680820738548039680 0 0 0
64868 2 13858.333 21235.334 5948.000 1.000 64869 0 8680820738548039680 0 0 0
65036 2 13858.111 21238.445 5947.667 1.000 65037 0 8680820738548039680 0 0 0
64866 2 13859.000 21238.000 5947.111 1.000 64867 0 8680820738548039680 0 0 0
65035 2 13859.000 21238.000 5947.111 1.000 65036 0 8680820738548039680 0 0 0
65034 2 13860.000 21238.000 5947.000 1.000 65035 0 8680820738548039680 0 0 0
65037 2 13857.889 21240.889 5948.000 1.000 65038 0 8680820738548039680 0 0 0
65038 2 13857.000 21243.889 5948.111 1.000 65039 0 8680820738548039680 0 0 0
65039 2 13857.111 21246.555 5949.333 1.000 65040 0 8680820738548039680 0 0 0
65040 2 13858.111 21248.555 5950.333 1.000 65041 0 8680820738548039680 0 0 0
65041 2 13859.556 21249.445 5951.000 1.000 65042 0 8680820738548039680 0 0 0
65042 2 13859.889 21250.000 5951.111 1.000 65043 0 8680820738548039680 0 0 0
65043 2 13860.111 21252.000 5951.889 1.000 65044 0 8680820738548039680 0 0 0
65045 2 13860.889 21256.889 5952.000 1.000 65046 0 8680820738548039680 0 0 0
65044 2 13861.000 21255.000 5952.000 1.000 65045 0 8680820738548039680 0 0 0
65046 2 13860.111 21259.000 5952.111 1.000 65047 0 8680820738548039680 0 0 0
65047 2 13859.667 21260.777 5952.889 1.000 65048 0 8680820738548039680 0 0 0
65052 2 13856.000 21263.000 5953.000 1.000 65053 0 8680820738548039680 0 0 0
65053 2 13857.223 21263.666 5953.111 1.000 65054 0 8680820738548039680 0 0 0
65048 2 13858.630 21263.703 5953.222 1.000 65049 0 8680820738548039680 0 0 0
65049 2 13857.889 21264.445 5953.667 1.000 -1 0 8680820738548039680 0 0 0
65054 2 13857.889 21264.445 5953.667 1.000 65055 0 8680820738548039680 0 0 0
65055 2 13857.667 21265.666 5954.000 1.000 65056 0 8680820738548039680 0 0 0
65056 2 13857.000 21267.000 5954.000 1.000 65057 0 8680820738548039680 0 0 0
65057 2 13856.333 21268.000 5954.333 1.000 65058 0 8680820738548039680 0 0 0
65058 2 13856.000 21269.000 5955.000 1.000 65059 0 8680820738548039680 0 0 0
65059 2 13856.000 21271.111 5955.889 1.000 65060 0 8680820738548039680 0 0 0
65060 2 13856.111 21273.889 5956.000 1.000 65061 0 8680820738548039680 0 0 0
65061 2 13856.889 21276.000 5956.111 1.000 65062 0 8680820738548039680 0 0 0
65062 2 13857.000 21278.111 5956.889 1.000 65063 0 8680820738548039680 0 0 0
65063 2 13857.333 21281.555 5957.111 1.000 65064 0 8680820738548039680 0 0 0
65064 2 13858.889 21283.445 5958.667 1.000 65065 0 8680820738548039680 0 0 0
65065 2 13859.111 21288.223 5960.667 1.000 65066 0 8680820738548039680 0 0 0
65066 2 13860.000 21288.889 5961.667 1.000 65067 0 8680820738548039680 0 0 0
65032 2 13862.148 21290.555 5962.444 1.000 65033 0 8680820738548039680 0 0 0
65033 2 13861.444 21289.666 5963.000 1.000 -1 0 8680820738548039680 0 0 0
65067 2 13861.000 21289.000 5963.000 1.000 -1 0 8680820738548039680 0 0 0
65431 2 13861.000 21289.000 5963.000 1.000 65432 0 8680820738548039680 0 0 0
65432 2 13861.444 21289.666 5963.000 1.000 65433 0 8680820738548039680 0 0 0
65031 2 13862.889 21291.445 5962.667 1.000 65032 0 8680820738548039680 0 0 0
65030 2 13863.000 21293.000 5963.000 1.000 65031 0 8680820738548039680 0 0 0
65029 2 13862.889 21295.889 5963.000 1.000 65030 0 8680820738548039680 0 0 0
65028 2 13862.667 21296.666 5963.000 1.000 65029 0 8680820738548039680 0 0 0
65027 2 13860.667 21299.666 5963.000 1.000 65028 0 8680820738548039680 0 0 0
65433 2 13864.000 21290.889 5963.111 1.000 65434 0 8680820738548039680 0 0 0
65022 2 13853.000 21314.666 5962.667 1.000 65023 0 8680820738548039680 0 0 0
65021 2 13853.000 21317.000 5962.000 1.000 65022 0 8680820738548039680 0 0 0
65025 2 13855.667 21307.666 5963.000 1.000 65026 0 8680820738548039680 0 0 0
65024 2 13854.667 21310.666 5963.000 1.000 65025 0 8680820738548039680 0 0 0
65023 2 13853.333 21313.334 5963.000 1.000 65024 0 8680820738548039680 0 0 0
65026 2 13856.333 21304.334 5963.000 1.000 65027 0 8680820738548039680 0 0 0
65019 2 13853.667 21328.223 5961.889 1.000 65020 0 8680820738548039680 0 0 0
65020 2 13853.000 21326.000 5962.000 1.000 65021 0 8680820738548039680 0 0 0
65434 2 13868.556 21291.111 5965.333 1.000 65435 0 8680820738548039680 0 0 0
65435 2 13870.667 21292.445 5966.889 1.000 65436 0 8680820738548039680 0 0 0
65436 2 13871.333 21296.777 5968.889 1.000 65437 0 8680820738548039680 0 0 0
65437 2 13872.223 21297.666 5969.111 1.000 65438 0 8680820738548039680 0 0 0
65438 2 13873.444 21298.666 5969.889 1.000 65439 0 8680820738548039680 0 0 0
65439 2 13875.667 21299.334 5971.000 1.000 65440 0 8680820738548039680 0 0 0
65440 2 13876.333 21300.777 5971.889 1.000 65441 0 8680820738548039680 0 0 0
65441 2 13877.223 21301.666 5972.111 1.000 65442 0 8680820738548039680 0 0 0
65442 2 13878.333 21302.777 5972.889 1.000 65443 0 8680820738548039680 0 0 0
65443 2 13880.667 21305.223 5973.111 1.000 65444 0 8680820738548039680 0 0 0
65444 2 13883.667 21308.445 5974.889 1.000 65445 0 8680820738548039680 0 0 0
65445 2 13884.000 21309.889 5975.111 1.000 65446 0 8680820738548039680 0 0 0
65446 2 13884.000 21316.111 5976.889 1.000 65447 0 8680820738548039680 0 0 0
65447 2 13884.000 21319.000 5977.000 1.000 65448 0 8680820738548039680 0 0 0
65448 2 13884.333 21320.666 5977.000 1.000 65449 0 8680820738548039680 0 0 0
65449 2 13885.223 21321.666 5977.111 1.000 65450 0 8680820738548039680 0 0 0
65450 2 13887.333 21322.666 5978.000 1.000 65451 0 8680820738548039680 0 0 0
65451 2 13888.667 21323.334 5978.000 1.000 65452 0 8680820738548039680 0 0 0
65452 2 13891.223 21325.666 5978.111 1.000 65453 0 8680820738548039680 0 0 0
65453 2 13892.777 21326.334 5978.889 1.000 65454 0 8680820738548039680 0 0 0
65454 2 13895.333 21328.666 5979.000 1.000 65455 0 8680820738548039680 0 0 0
74782 2 13441.667 21941.666 5883.000 1.000 74783 0 8680820738548039680 0 0 0
74783 2 13440.333 21943.334 5883.000 1.000 74784 0 8680820738548039680 0 0 0
74781 2 13442.333 21938.334 5883.000 1.000 74782 0 8680820738548039680 0 0 0
74791 2 13427.556 21964.555 5884.000 1.000 74792 0 8680820738548039680 0 0 0
74793 2 13424.333 21968.334 5884.000 1.000 74794 0 8680820738548039680 0 0 0
74792 2 13426.444 21965.445 5884.000 1.000 74793 0 8680820738548039680 0 0 0
74785 2 13436.777 21948.777 5884.000 1.000 74786 0 8680820738548039680 0 0 0
74788 2 13432.667 21956.666 5884.000 1.000 74789 0 8680820738548039680 0 0 0
74786 2 13434.333 21952.334 5884.000 1.000 74787 0 8680820738548039680 0 0 0
74787 2 13433.667 21954.666 5884.000 1.000 74788 0 8680820738548039680 0 0 0
74784 2 13438.667 21946.666 5883.000 1.000 74785 0 8680820738548039680 0 0 0
74789 2 13430.333 21959.334 5884.000 1.000 74790 0 8680820738548039680 0 0 0
74790 2 13428.333 21962.334 5884.000 1.000 74791 0 8680820738548039680 0 0 0
75392 2 13375.333 22010.334 5852.000 1.000 75393 0 8680820738548039680 0 0 0
65051 2 13374.889 22013.000 5852.889 1.000 -1 0 8680820738548039680 0 0 0
75391 2 13374.889 22013.000 5852.889 1.000 75392 0 8680820738548039680 0 0 0
67596 2 13373.889 22013.889 5853.000 1.000 67597 0 8680820738548039680 0 0 0
74444 2 13373.000 22017.334 5854.667 1.000 74445 0 8680820738548039680 0 0 0
65050 2 13374.556 22013.555 5853.000 1.000 65051 0 8680820738548039680 0 0 0
67597 2 13374.556 22013.555 5853.000 1.000 -1 0 8680820738548039680 0 0 0
74446 2 13374.556 22013.555 5853.000 1.000 -1 0 8680820738548039680 0 0 0
74445 2 13374.062 22014.395 5853.667 1.000 74446 0 8680820738548039680 0 0 0
74443 2 13372.889 22020.223 5855.667 1.000 74444 0 8680820738548039680 0 0 0
74442 2 13372.111 22022.111 5856.000 1.000 74443 0 8680820738548039680 0 0 0
74441 2 13372.000 22023.666 5856.333 1.000 74442 0 8680820738548039680 0 0 0
74440 2 13371.889 22025.555 5857.333 1.000 74441 0 8680820738548039680 0 0 0
74439 2 13371.000 22027.334 5858.667 1.000 74440 0 8680820738548039680 0 0 0
74438 2 13370.667 22029.555 5859.111 1.000 74439 0 8680820738548039680 0 0 0
74437 2 13370.000 22031.111 5859.889 1.000 74438 0 8680820738548039680 0 0 0
74436 2 13370.111 22034.000 5860.889 1.000 74437 0 8680820738548039680 0 0 0
74435 2 13370.889 22036.000 5861.111 1.000 74436 0 8680820738548039680 0 0 0
74434 2 13371.000 22037.334 5861.667 1.000 74435 0 8680820738548039680 0 0 0
74433 2 13370.111 22040.111 5862.000 1.000 74434 0 8680820738548039680 0 0 0
74432 2 13370.000 22043.111 5862.889 1.000 74433 0 8680820738548039680 0 0 0
74431 2 13369.667 22045.555 5863.111 1.000 74432 0 8680820738548039680 0 0 0
74430 2 13369.111 22046.445 5863.667 1.000 74431 0 8680820738548039680 0 0 0
74429 2 13369.000 22048.223 5864.778 1.000 74430 0 8680820738548039680 0 0 0
74428 2 13369.333 22048.889 5865.778 1.000 74429 0 8680820738548039680 0 0 0
74426 2 13370.889 22049.334 5867.778 1.000 74427 0 8680820738548039680 0 0 0
74427 2 13370.667 22049.111 5867.222 1.000 74428 0 8680820738548039680 0 0 0
74425 2 13371.333 22050.777 5868.889 1.000 74426 0 8680820738548039680 0 0 0
74424 2 13371.889 22052.111 5869.000 1.000 74425 0 8680820738548039680 0 0 0
74715 2 13371.889 22052.111 5869.000 1.000 -1 0 8680820738548039680 0 0 0
74423 2 13372.000 22055.000 5869.000 1.000 74424 0 8680820738548039680 0 0 0
74422 2 13372.111 22058.889 5870.000 1.000 74423 0 8680820738548039680 0 0 0
74421 2 13372.333 22059.555 5870.111 1.000 74422 0 8680820738548039680 0 0 0
74714 2 13372.889 22052.111 5871.000 1.000 74715 0 8680820738548039680 0 0 0
74420 2 13373.667 22061.223 5871.111 1.000 74421 0 8680820738548039680 0 0 0
74419 2 13374.333 22063.666 5872.000 1.000 74420 0 8680820738548039680 0 0 0
74418 2 13375.667 22065.334 5872.000 1.000 74419 0 8680820738548039680 0 0 0
74713 2 13373.667 22053.111 5873.222 1.000 74714 0 8680820738548039680 0 0 0
74712 2 13374.333 22055.000 5874.667 1.000 74713 0 8680820738548039680 0 0 0
74711 2 13375.777 22055.889 5875.333 1.000 74712 0 8680820738548039680 0 0 0
75395 2 13377.000 22002.111 5848.889 1.000 75396 0 8680820738548039680 0 0 0
75394 2 13377.000 22004.666 5849.333 1.000 75395 0 8680820738548039680 0 0 0
75393 2 13377.000 22006.666 5850.333 1.000 75394 0 8680820738548039680 0 0 0
74690 2 13393.333 21994.334 5884.000 1.000 74691 0 8680820738548039680 0 0 0
74691 2 13392.667 21996.666 5884.000 1.000 74692 0 8680820738548039680 0 0 0
74686 2 13401.667 21983.666 5884.000 1.000 74687 0 8680820738548039680 0 0 0
74685 2 13402.000 21981.000 5884.000 1.000 74686 0 8680820738548039680 0 0 0
74802 2 13402.000 21981.000 5884.000 1.000 -1 0 8680820738548039680 0 0 0
74800 2 13404.889 21978.334 5884.000 1.000 74801 0 8680820738548039680 0 0 0
74801 2 13403.777 21979.000 5884.000 1.000 74802 0 8680820738548039680 0 0 0
74799 2 13407.889 21977.889 5884.000 1.000 74800 0 8680820738548039680 0 0 0
74798 2 13410.111 21977.111 5884.000 1.000 74799 0 8680820738548039680 0 0 0
74688 2 13398.777 21985.777 5884.000 1.000 74689 0 8680820738548039680 0 0 0
74687 2 13400.667 21984.666 5884.000 1.000 74688 0 8680820738548039680 0 0 0
74689 2 13394.333 21992.334 5884.000 1.000 74690 0 8680820738548039680 0 0 0
74692 2 13388.111 22006.000 5884.111 1.000 74693 0 8680820738548039680 0 0 0
74693 2 13388.000 22006.666 5884.333 1.000 74694 0 8680820738548039680 0 0 0
74694 2 13388.333 22007.777 5884.889 1.000 74695 0 8680820738548039680 0 0 0
74695 2 13389.667 22010.334 5885.000 1.000 74696 0 8680820738548039680 0 0 0
74696 2 13390.111 22011.889 5885.000 1.000 74697 0 8680820738548039680 0 0 0
74697 2 13390.889 22013.445 5885.667 1.000 74698 0 8680820738548039680 0 0 0
74698 2 13391.000 22015.000 5886.000 1.000 74699 0 8680820738548039680 0 0 0
74699 2 13391.000 22021.000 5886.000 1.000 74700 0 8680820738548039680 0 0 0
74797 2 13415.667 21976.666 5884.000 1.000 74798 0 8680820738548039680 0 0 0
74796 2 13419.000 21975.000 5884.000 1.000 74797 0 8680820738548039680 0 0 0
74795 2 13420.777 21972.777 5884.000 1.000 74796 0 8680820738548039680 0 0 0
74794 2 13423.000 21971.000 5884.000 1.000 74795 0 8680820738548039680 0 0 0
74417 2 13377.000 22068.000 5871.000 1.000 74418 0 8680820738548039680 0 0 0
74710 2 13377.223 22056.111 5876.667 1.000 74711 0 8680820738548039680 0 0 0
74700 2 13390.000 22025.000 5886.000 1.000 74701 0 8680820738548039680 0 0 0
74701 2 13390.000 22046.000 5886.000 1.000 74702 0 8680820738548039680 0 0 0
74702 2 13388.667 22050.666 5886.000 1.000 74703 0 8680820738548039680 0 0 0
74709 2 13378.777 22057.000 5878.222 1.000 74710 0 8680820738548039680 0 0 0
74708 2 13379.667 22056.666 5879.000 1.000 74709 0 8680820738548039680 0 0 0
74707 2 13380.111 22056.111 5880.000 1.000 74708 0 8680820738548039680 0 0 0
74706 2 13381.444 22056.000 5883.556 1.000 74707 0 8680820738548039680 0 0 0
74705 2 13385.223 22055.889 5885.667 1.000 74706 0 8680820738548039680 0 0 0
74703 2 13387.667 22052.666 5886.000 1.000 74704 0 8680820738548039680 0 0 0
74704 2 13386.000 22055.000 5886.000 1.000 74705 0 8680820738548039680 0 0 0
68128 2 13341.875 22070.531 5961.130 0.618 68129 0 8680820738548039680 0 0 0
75129 2 13393.667 22064.666 5962.000 1.000 75130 0 8680820738548039680 0 0 0
75120 2 13379.667 22075.777 5961.111 1.000 75121 0 8680820738548039680 0 0 0
75121 2 13380.333 22074.223 5961.889 1.000 75122 0 8680820738548039680 0 0 0
75122 2 13380.777 22073.777 5962.000 1.000 75123 0 8680820738548039680 0 0 0
75123 2 13382.111 22073.111 5962.000 1.000 75124 0 8680820738548039680 0 0 0
75124 2 13385.667 22072.666 5962.000 1.000 75125 0 8680820738548039680 0 0 0
75127 2 13390.444 22067.445 5962.000 1.000 75128 0 8680820738548039680 0 0 0
75126 2 13388.444 22069.445 5962.000 1.000 75127 0 8680820738548039680 0 0 0
75125 2 13386.777 22071.777 5962.000 1.000 75126 0 8680820738548039680 0 0 0
75128 2 13392.777 22065.777 5962.000 1.000 75129 0 8680820738548039680 0 0 0
75130 2 13394.333 22063.000 5962.667 1.000 75131 0 8680820738548039680 0 0 0
75133 2 13402.333 22060.223 5961.889 1.000 -1 0 8680820738548039680 0 0 0
75192 2 13402.333 22060.223 5961.889 1.000 -1 0 8680820738548039680 0 0 0
75193 2 13402.333 22060.223 5961.889 1.000 75194 0 8680820738548039680 0 0 0
75191 2 13402.000 22062.000 5961.000 1.000 75192 0 8680820738548039680 0 0 0
75132 2 13399.333 22060.408 5962.629 1.000 75133 0 8680820738548039680 0 0 0
75194 2 13402.889 22058.889 5962.000 1.000 75195 0 8680820738548039680 0 0 0
75131 2 13396.333 22061.334 5963.000 1.000 75132 0 8680820738548039680 0 0 0
75195 2 13403.000 22055.889 5962.889 1.000 75196 0 8680820738548039680 0 0 0
75196 2 13403.444 22054.445 5963.000 1.000 75197 0 8680820738548039680 0 0 0
68129 2 13342.976 22079.742 5960.940 0.618 68130 0 8680820738548039680 0 0 0
68076 2 13344.586 22088.889 5960.625 0.618 68077 0 8680820738548039680 0 0 0
68130 2 13344.586 22088.889 5960.625 0.618 -1 0 8680820738548039680 0 0 0
68077 2 13350.096 22089.592 5960.900 0.618 68078 0 8680820738548039680 0 0 0
68078 2 13358.939 22088.369 5960.798 0.618 68079 0 8680820738548039680 0 0 0
68074 2 13365.889 22083.666 5960.333 1.000 68075 0 8680820738548039680 0 0 0
68075 2 13367.000 22083.000 5961.000 1.000 -1 0 8680820738548039680 0 0 0
75134 2 13367.000 22083.000 5961.000 1.000 75135 0 8680820738548039680 0 0 0
75135 2 13368.223 22081.223 5961.000 1.000 75136 0 8680820738548039680 0 0 0
68073 2 13364.444 22084.445 5960.000 1.000 68074 0 8680820738548039680 0 0 0
68072 2 13364.111 22085.111 5960.000 1.000 68073 0 8680820738548039680 0 0 0
68071 2 13364.000 22087.000 5960.000 1.000 68072 0 8680820738548039680 0 0 0
68079 2 13364.000 22087.000 5960.000 0.618 -1 0 8680820738548039680 0 0 0
75136 2 13371.333 22078.334 5961.000 1.000 75137 0 8680820738548039680 0 0 0
75137 2 13373.000 22078.000 5961.000 1.000 75138 0 8680820738548039680 0 0 0
75138 2 13376.926 22077.926 5961.000 1.000 75139 0 8680820738548039680 0 0 0
75119 2 13378.333 22077.334 5961.000 1.000 75120 0 8680820738548039680 0 0 0
75139 2 13378.333 22077.334 5961.000 1.000 -1 0 8680820738548039680 0 0 0
75118 2 13378.000 22079.000 5961.000 1.000 75119 0 8680820738548039680 0 0 0
73960 2 13432.889 21991.777 5973.667 1.000 73961 0 8680820738548039680 0 0 0
75207 2 13426.777 22023.666 5964.889 1.000 75208 0 8680820738548039680 0 0 0
75208 2 13427.667 22022.666 5965.000 1.000 75209 0 8680820738548039680 0 0 0
75216 2 13434.000 22006.334 5968.333 1.000 75217 0 8680820738548039680 0 0 0
75215 2 13433.111 22009.000 5967.889 1.000 75216 0 8680820738548039680 0 0 0
75211 2 13429.667 22017.666 5966.000 1.000 75212 0 8680820738548039680 0 0 0
75210 2 13428.333 22019.223 5965.889 1.000 75211 0 8680820738548039680 0 0 0
75209 2 13428.000 22021.111 5965.111 1.000 75210 0 8680820738548039680 0 0 0
75213 2 13432.667 22012.666 5967.000 1.000 75214 0 8680820738548039680 0 0 0
75212 2 13431.000 22015.000 5967.000 1.000 75213 0 8680820738548039680 0 0 0
75214 2 13433.000 22011.111 5967.111 1.000 75215 0 8680820738548039680 0 0 0
75217 2 13433.889 22002.666 5969.667 1.000 75218 0 8680820738548039680 0 0 0
73958 2 13433.000 22001.000 5970.000 1.000 73959 0 8680820738548039680 0 0 0
75218 2 13433.000 22001.000 5970.000 1.000 -1 0 8680820738548039680 0 0 0
73959 2 13433.000 21997.666 5971.667 1.000 73960 0 8680820738548039680 0 0 0
75188 2 13439.667 21983.000 5976.667 1.000 75189 0 8680820738548039680 0 0 0
75189 2 13438.000 21983.666 5977.111 1.000 75190 0 8680820738548039680 0 0 0
73962 2 13432.333 21989.445 5974.111 1.000 73963 0 8680820738548039680 0 0 0
73961 2 13432.333 21990.666 5974.000 1.000 73962 0 8680820738548039680 0 0 0
73964 2 13434.333 21986.223 5975.889 1.000 73965 0 8680820738548039680 0 0 0
73963 2 13433.667 21988.555 5974.889 1.000 73964 0 8680820738548039680 0 0 0
73965 2 13435.777 21985.111 5976.333 1.000 73966 0 8680820738548039680 0 0 0
73966 2 13436.667 21985.000 5977.333 1.000 73967 0 8680820738548039680 0 0 0
75190 2 13436.667 21985.000 5977.333 1.000 -1 0 8680820738548039680 0 0 0
73967 2 13437.333 21985.111 5979.556 1.000 73968 0 8680820738548039680 0 0 0
73968 2 13438.000 21986.000 5980.000 1.000 73969 0 8680820738548039680 0 0 0
73969 2 13439.000 21986.889 5980.111 1.000 73970 0 8680820738548039680 0 0 0
73970 2 13440.777 21987.000 5981.222 1.000 73971 0 8680820738548039680 0 0 0
73971 2 13441.667 21986.666 5982.000 1.000 73972 0 8680820738548039680 0 0 0
73972 2 13442.333 21984.445 5983.111 1.000 73973 0 8680820738548039680 0 0 0
75197 2 13406.333 22053.334 5964.000 1.000 75198 0 8680820738548039680 0 0 0
75203 2 13419.889 22037.889 5964.000 1.000 75204 0 8680820738548039680 0 0 0
75205 2 13424.000 22026.000 5964.000 1.000 75206 0 8680820738548039680 0 0 0
75206 2 13425.556 22024.666 5964.111 1.000 75207 0 8680820738548039680 0 0 0
75204 2 13420.333 22034.334 5964.000 1.000 75205 0 8680820738548039680 0 0 0
75202 2 13418.667 22041.666 5964.000 1.000 75203 0 8680820738548039680 0 0 0
75201 2 13417.333 22043.334 5964.000 1.000 75202 0 8680820738548039680 0 0 0
75200 2 13415.223 22047.223 5964.000 1.000 75201 0 8680820738548039680 0 0 0
75199 2 13412.444 22049.445 5964.000 1.000 75200 0 8680820738548039680 0 0 0
75198 2 13411.556 22050.555 5964.000 1.000 75199 0 8680820738548039680 0 0 0
68200 2 13701.444 21541.445 5886.000 1.000 68201 0 8680820738548039680 0 0 0
68166 2 13703.111 21538.000 5886.889 1.000 68167 0 8680820738548039680 0 0 0
68197 2 13703.111 21538.000 5886.889 1.000 68198 0 8680820738548039680 0 0 0
68198 2 13702.889 21540.000 5886.111 1.000 68199 0 8680820738548039680 0 0 0
68199 2 13702.556 21540.555 5886.000 1.000 68200 0 8680820738548039680 0 0 0
65170 2 13696.333 21539.889 5892.333 1.000 65171 0 8680820738548039680 0 0 0
65169 2 13695.000 21540.000 5892.000 1.000 65170 0 8680820738548039680 0 0 0
68174 2 13695.000 21540.000 5892.000 1.000 -1 0 8680820738548039680 0 0 0
68196 2 13703.333 21537.445 5887.000 1.000 68197 0 8680820738548039680 0 0 0
68195 2 13704.000 21537.000 5887.000 1.000 68196 0 8680820738548039680 0 0 0
68169 2 13700.223 21538.334 5888.889 1.000 68170 0 8680820738548039680 0 0 0
68168 2 13701.000 21538.000 5888.000 1.000 68169 0 8680820738548039680 0 0 0
68170 2 13699.333 21539.223 5889.111 1.000 68171 0 8680820738548039680 0 0 0
68171 2 13699.111 21539.666 5889.444 1.000 68172 0 8680820738548039680 0 0 0
68167 2 13702.037 21538.000 5887.074 1.000 68168 0 8680820738548039680 0 0 0
68172 2 13698.667 21540.000 5890.667 1.000 68173 0 8680820738548039680 0 0 0
68173 2 13697.667 21540.000 5891.667 1.000 68174 0 8680820738548039680 0 0 0
65171 2 13697.000 21539.000 5893.000 1.000 65172 0 8680820738548039680 0 0 0
65172 2 13697.000 21538.000 5894.000 1.000 65173 0 8680820738548039680 0 0 0
65173 2 13697.111 21537.334 5895.222 1.000 65174 0 8680820738548039680 0 0 0
65174 2 13698.889 21536.666 5896.778 1.000 65175 0 8680820738548039680 0 0 0
65175 2 13699.667 21536.000 5898.333 1.000 65176 0 8680820738548039680 0 0 0
65176 2 13700.111 21535.666 5900.556 1.000 65177 0 8680820738548039680 0 0 0
65177 2 13700.444 21535.334 5900.889 1.000 65178 0 8680820738548039680 0 0 0
65178 2 13701.889 21535.000 5901.111 1.000 65179 0 8680820738548039680 0 0 0
65179 2 13703.000 21535.334 5901.667 1.000 65180 0 8680820738548039680 0 0 0
65180 2 13704.667 21537.445 5902.889 1.000 65181 0 8680820738548039680 0 0 0
65202 2 13703.444 21541.111 5902.667 1.000 65203 0 8680820738548039680 0 0 0
65181 2 13705.777 21538.889 5903.333 1.000 65182 0 8680820738548039680 0 0 0
